service_id,date,exception_type
56-Sunday-3-2024_4-0000001,20241208,1
56-Sunday-3-2024_4-0000001,20241215,1
56-Sunday-3-2024_4-0000001,20241222,1
56-Sunday-3-2024_5-0000001,20241229,1
56-Sunday-3-2024_5-0000001,20250105,1
56-Weekday-1-2024_4-1111100,20241202,1
56-Weekday-1-2024_4-1111100,20241203,1
56-Weekday-1-2024_4-1111100,20241204,1
56-Weekday-1-2024_4-1111100,20241205,1
56-Weekday-1-2024_4-1111100,20241206,1
56-Weekday-1-2024_4-1111100,20241209,1
56-Weekday-1-2024_4-1111100,20241210,1
56-Weekday-1-2024_4-1111100,20241211,1
56-Weekday-1-2024_4-1111100,20241212,1
56-Weekday-1-2024_4-1111100,20241213,1
56-Weekday-1-2024_4-1111100,20241216,1
56-Weekday-1-2024_4-1111100,20241217,1
56-Weekday-1-2024_4-1111100,20241218,1
56-Weekday-1-2024_4-1111100,20241219,1
56-Weekday-1-2024_4-1111100,20241220,1
56-Weekday-1-2024_5-1111100,20241223,1
56-Weekday-1-2024_5-1111100,20241224,1
56-Weekday-1-2024_5-1111100,20241227,1
56-Weekday-1-2024_5-1111100,20241230,1
56-Weekday-1-2024_5-1111100,20250102,1
56-Weekday-1-2024_5-1111100,20250103,1
56-Weekday-1-2024_5-1111100,20241231,1
57-Saturday-1-2024_4-0000010,20241207,1
57-Saturday-1-2024_4-0000010,20241214,1
57-Saturday-1-2024_4-0000010,20241221,1
57-Saturday-1-2024_5-0000010,20241228,1
57-Saturday-1-2024_5-0000010,20250104,1
57-Weekday-5-2024_4-1111100,20241202,1
57-Weekday-5-2024_4-1111100,20241203,1
57-Weekday-5-2024_4-1111100,20241204,1
57-Weekday-5-2024_4-1111100,20241205,1
57-Weekday-5-2024_4-1111100,20241206,1
57-Weekday-5-2024_4-1111100,20241209,1
57-Weekday-5-2024_4-1111100,20241210,1
57-Weekday-5-2024_4-1111100,20241211,1
57-Weekday-5-2024_4-1111100,20241212,1
57-Weekday-5-2024_4-1111100,20241213,1
57-Weekday-5-2024_4-1111100,20241216,1
57-Weekday-5-2024_4-1111100,20241217,1
57-Weekday-5-2024_4-1111100,20241218,1
57-Weekday-5-2024_4-1111100,20241219,1
57-Weekday-5-2024_4-1111100,20241220,1
57-Weekday-5-2024_5-1111100,20241223,1
57-Weekday-5-2024_5-1111100,20241224,1
57-Weekday-5-2024_5-1111100,20241227,1
57-Weekday-5-2024_5-1111100,20241230,1
57-Weekday-5-2024_5-1111100,20250102,1
57-Weekday-5-2024_5-1111100,20250103,1
57-Weekday-5-2024_5-1111100,20241231,1
58-Holiday1-2-2024_5-1111111,20250101,1
58-Holiday3-1-2024_5-1111111,20241226,1
58-Saturday-2-2024_4-0000010,20241207,1
58-Saturday-2-2024_4-0000010,20241214,1
58-Saturday-2-2024_4-0000010,20241221,1
58-Saturday-2-2024_5-0000010,20241228,1
58-Saturday-2-2024_5-0000010,20250104,1
58-Sunday-3-2024_4-0000001,20241208,1
58-Sunday-3-2024_4-0000001,20241215,1
58-Sunday-3-2024_4-0000001,20241222,1
58-Sunday-3-2024_5-0000001,20241229,1
58-Sunday-3-2024_5-0000001,20250105,1
58-Weekday-1-2024_4-1111100,20241202,1
58-Weekday-1-2024_4-1111100,20241203,1
58-Weekday-1-2024_4-1111100,20241204,1
58-Weekday-1-2024_4-1111100,20241205,1
58-Weekday-1-2024_4-1111100,20241206,1
58-Weekday-1-2024_4-1111100,20241209,1
58-Weekday-1-2024_4-1111100,20241210,1
58-Weekday-1-2024_4-1111100,20241211,1
58-Weekday-1-2024_4-1111100,20241212,1
58-Weekday-1-2024_4-1111100,20241213,1
58-Weekday-1-2024_4-1111100,20241216,1
58-Weekday-1-2024_4-1111100,20241217,1
58-Weekday-1-2024_4-1111100,20241218,1
58-Weekday-1-2024_4-1111100,20241219,1
58-Weekday-1-2024_4-1111100,20241220,1
58-Weekday-1-2024_5-1111100,20241223,1
58-Weekday-1-2024_5-1111100,20241224,1
58-Weekday-1-2024_5-1111100,20241227,1
58-Weekday-1-2024_5-1111100,20241230,1
58-Weekday-1-2024_5-1111100,20250102,1
58-Weekday-1-2024_5-1111100,20250103,1
58-Weekday-1-2024_5-1111100,20241231,1
5-Saturday-1-2024_4-0000010,20241207,1
5-Saturday-1-2024_4-0000010,20241214,1
5-Saturday-1-2024_4-0000010,20241221,1
5-Saturday-1-2024_5-0000010,20241228,1
5-Saturday-1-2024_5-0000010,20250104,1
5-Sunday-1-2024_4-0000001,20241208,1
5-Sunday-1-2024_4-0000001,20241215,1
5-Sunday-1-2024_4-0000001,20241222,1
5-Sunday-1-2024_5-0000001,20241229,1
5-Sunday-1-2024_5-0000001,20250105,1
5-Weekday-1-2024_4-1111100,20241202,1
5-Weekday-1-2024_4-1111100,20241203,1
5-Weekday-1-2024_4-1111100,20241204,1
5-Weekday-1-2024_4-1111100,20241205,1
5-Weekday-1-2024_4-1111100,20241206,1
5-Weekday-1-2024_4-1111100,20241209,1
5-Weekday-1-2024_4-1111100,20241210,1
5-Weekday-1-2024_4-1111100,20241211,1
5-Weekday-1-2024_4-1111100,20241212,1
5-Weekday-1-2024_4-1111100,20241213,1
5-Weekday-1-2024_4-1111100,20241216,1
5-Weekday-1-2024_4-1111100,20241217,1
5-Weekday-1-2024_4-1111100,20241218,1
5-Weekday-1-2024_4-1111100,20241219,1
5-Weekday-1-2024_4-1111100,20241220,1
5-Weekday-1-2024_5-1111100,20241223,1
5-Weekday-1-2024_5-1111100,20241224,1
5-Weekday-1-2024_5-1111100,20241227,1
5-Weekday-1-2024_5-1111100,20241230,1
5-Weekday-1-2024_5-1111100,20250102,1
5-Weekday-1-2024_5-1111100,20250103,1
5-Weekday-1-2024_5-1111100,20241231,1
60-Saturday-2-2024_4-0000010,20241207,1
60-Saturday-2-2024_4-0000010,20241214,1
60-Saturday-2-2024_4-0000010,20241221,1
60-Saturday-2-2024_5-0000010,20241228,1
60-Saturday-2-2024_5-0000010,20250104,1
60-Weekday-1-2024_4-1111100,20241202,1
60-Weekday-1-2024_4-1111100,20241203,1
60-Weekday-1-2024_4-1111100,20241204,1
60-Weekday-1-2024_4-1111100,20241205,1
60-Weekday-1-2024_4-1111100,20241206,1
60-Weekday-1-2024_4-1111100,20241209,1
60-Weekday-1-2024_4-1111100,20241210,1
60-Weekday-1-2024_4-1111100,20241211,1
60-Weekday-1-2024_4-1111100,20241212,1
60-Weekday-1-2024_4-1111100,20241213,1
60-Weekday-1-2024_4-1111100,20241216,1
60-Weekday-1-2024_4-1111100,20241217,1
60-Weekday-1-2024_4-1111100,20241218,1
60-Weekday-1-2024_4-1111100,20241219,1
60-Weekday-1-2024_4-1111100,20241220,1
60-Weekday-1-2024_5-1111100,20241223,1
60-Weekday-1-2024_5-1111100,20241224,1
60-Weekday-1-2024_5-1111100,20241227,1
60-Weekday-1-2024_5-1111100,20241230,1
60-Weekday-1-2024_5-1111100,20250102,1
60-Weekday-1-2024_5-1111100,20250103,1
60-Weekday-1-2024_5-1111100,20241231,1
61-Holiday1-1-2024_5-1111111,20250101,1
61-Holiday2-2-2024_5-1111111,20241225,1
61-Holiday3-1-2024_5-1111111,20241226,1
61-Saturday-2-2024_4-0000010,20241207,1
61-Saturday-2-2024_4-0000010,20241214,1
61-Saturday-2-2024_4-0000010,20241221,1
61-Saturday-2-2024_5-0000010,20241228,1
61-Saturday-2-2024_5-0000010,20250104,1
61-Sunday-2-2024_4-0000001,20241208,1
61-Sunday-2-2024_4-0000001,20241215,1
61-Sunday-2-2024_4-0000001,20241222,1
61-Sunday-2-2024_5-0000001,20241229,1
61-Sunday-2-2024_5-0000001,20250105,1
61-Weekday-17-2024_4-1111100,20241202,1
61-Weekday-17-2024_4-1111100,20241203,1
61-Weekday-17-2024_4-1111100,20241204,1
61-Weekday-17-2024_4-1111100,20241205,1
61-Weekday-17-2024_4-1111100,20241206,1
61-Weekday-17-2024_4-1111100,20241209,1
61-Weekday-17-2024_4-1111100,20241210,1
61-Weekday-17-2024_4-1111100,20241211,1
61-Weekday-17-2024_4-1111100,20241212,1
61-Weekday-17-2024_4-1111100,20241213,1
61-Weekday-17-2024_4-1111100,20241216,1
61-Weekday-17-2024_4-1111100,20241217,1
61-Weekday-17-2024_4-1111100,20241218,1
61-Weekday-17-2024_4-1111100,20241219,1
61-Weekday-17-2024_4-1111100,20241220,1
61-Weekday-17-2024_5-1111100,20241223,1
61-Weekday-17-2024_5-1111100,20241224,1
61-Weekday-17-2024_5-1111100,20241227,1
61-Weekday-17-2024_5-1111100,20241230,1
61-Weekday-17-2024_5-1111100,20250102,1
61-Weekday-17-2024_5-1111100,20250103,1
61-Weekday-18-2024_5-1111100,20241231,1
62-Weekday-1-2024_4-1111100,20241202,1
62-Weekday-1-2024_4-1111100,20241203,1
62-Weekday-1-2024_4-1111100,20241204,1
62-Weekday-1-2024_4-1111100,20241205,1
62-Weekday-1-2024_4-1111100,20241206,1
62-Weekday-1-2024_4-1111100,20241209,1
62-Weekday-1-2024_4-1111100,20241210,1
62-Weekday-1-2024_4-1111100,20241211,1
62-Weekday-1-2024_4-1111100,20241212,1
62-Weekday-1-2024_4-1111100,20241213,1
62-Weekday-1-2024_4-1111100,20241216,1
62-Weekday-1-2024_4-1111100,20241217,1
62-Weekday-1-2024_4-1111100,20241218,1
62-Weekday-1-2024_4-1111100,20241219,1
62-Weekday-1-2024_4-1111100,20241220,1
62-Weekday-1-2024_5-1111100,20241223,1
62-Weekday-1-2024_5-1111100,20241224,1
62-Weekday-1-2024_5-1111100,20241227,1
62-Weekday-1-2024_5-1111100,20241230,1
62-Weekday-1-2024_5-1111100,20250102,1
62-Weekday-1-2024_5-1111100,20250103,1
62-Weekday-1-2024_5-1111100,20241231,1
63-Holiday1-2-2024_5-0000001,20250101,1
63-Holiday3-1-2024_5-0000001,20241226,1
63-Saturday-1-2024_4-0000010,20241207,1
63-Saturday-1-2024_4-0000010,20241214,1
63-Saturday-1-2024_4-0000010,20241221,1
63-Saturday-1-2024_5-0000010,20241228,1
63-Saturday-1-2024_5-0000010,20250104,1
63-Sunday-1-2024_4-0000001,20241208,1
63-Sunday-1-2024_4-0000001,20241215,1
63-Sunday-1-2024_4-0000001,20241222,1
63-Sunday-1-2024_5-0000001,20241229,1
63-Sunday-1-2024_5-0000001,20250105,1
63-Weekday-2-2024_4-1111100,20241202,1
63-Weekday-2-2024_4-1111100,20241203,1
63-Weekday-2-2024_4-1111100,20241204,1
63-Weekday-2-2024_4-1111100,20241205,1
63-Weekday-2-2024_4-1111100,20241206,1
63-Weekday-2-2024_4-1111100,20241209,1
63-Weekday-2-2024_4-1111100,20241210,1
63-Weekday-2-2024_4-1111100,20241211,1
63-Weekday-2-2024_4-1111100,20241212,1
63-Weekday-2-2024_4-1111100,20241213,1
63-Weekday-2-2024_4-1111100,20241216,1
63-Weekday-2-2024_4-1111100,20241217,1
63-Weekday-2-2024_4-1111100,20241218,1
63-Weekday-2-2024_4-1111100,20241219,1
63-Weekday-2-2024_4-1111100,20241220,1
63-Weekday-2-2024_5-1111100,20241223,1
63-Weekday-2-2024_5-1111100,20241224,1
63-Weekday-2-2024_5-1111100,20241227,1
63-Weekday-2-2024_5-1111100,20241230,1
63-Weekday-2-2024_5-1111100,20250102,1
63-Weekday-2-2024_5-1111100,20250103,1
63-Weekday-2-2024_5-1111100,20241231,1
65-Holiday1-3-2024_5-0000001,20250101,1
65-Holiday2-1-2024_5-0000001,20241225,1
65-Holiday3-1-2024_5-0000001,20241226,1
65-Saturday-1-2024_4-0000010,20241207,1
65-Saturday-1-2024_4-0000010,20241214,1
65-Saturday-1-2024_4-0000010,20241221,1
65-Saturday-1-2024_5-0000010,20241228,1
65-Saturday-1-2024_5-0000010,20250104,1
65-Sunday-1-2024_4-0000001,20241208,1
65-Sunday-1-2024_4-0000001,20241215,1
65-Sunday-1-2024_4-0000001,20241222,1
65-Sunday-1-2024_5-0000001,20241229,1
65-Sunday-1-2024_5-0000001,20250105,1
65-Weekday-1-2024_4-1111100,20241202,1
65-Weekday-1-2024_4-1111100,20241203,1
65-Weekday-1-2024_4-1111100,20241204,1
65-Weekday-1-2024_4-1111100,20241205,1
65-Weekday-1-2024_4-1111100,20241206,1
65-Weekday-1-2024_4-1111100,20241209,1
65-Weekday-1-2024_4-1111100,20241210,1
65-Weekday-1-2024_4-1111100,20241211,1
65-Weekday-1-2024_4-1111100,20241212,1
65-Weekday-1-2024_4-1111100,20241213,1
65-Weekday-1-2024_4-1111100,20241216,1
65-Weekday-1-2024_4-1111100,20241217,1
65-Weekday-1-2024_4-1111100,20241218,1
65-Weekday-1-2024_4-1111100,20241219,1
65-Weekday-1-2024_4-1111100,20241220,1
65-Weekday-1-2024_5-1111100,20241223,1
65-Weekday-1-2024_5-1111100,20241224,1
65-Weekday-1-2024_5-1111100,20241227,1
65-Weekday-1-2024_5-1111100,20241230,1
65-Weekday-1-2024_5-1111100,20250102,1
65-Weekday-1-2024_5-1111100,20250103,1
65-Weekday-1-2024_5-1111100,20241231,1
67-Weekday-3-2024_4-1111100,20241202,1
67-Weekday-3-2024_4-1111100,20241203,1
67-Weekday-3-2024_4-1111100,20241204,1
67-Weekday-3-2024_4-1111100,20241205,1
67-Weekday-3-2024_4-1111100,20241206,1
67-Weekday-3-2024_4-1111100,20241209,1
67-Weekday-3-2024_4-1111100,20241210,1
67-Weekday-3-2024_4-1111100,20241211,1
67-Weekday-3-2024_4-1111100,20241212,1
67-Weekday-3-2024_4-1111100,20241213,1
67-Weekday-3-2024_4-1111100,20241216,1
67-Weekday-3-2024_4-1111100,20241217,1
67-Weekday-3-2024_4-1111100,20241218,1
67-Weekday-3-2024_4-1111100,20241219,1
67-Weekday-3-2024_4-1111100,20241220,1
67-Weekday-3-2024_5-1111100,20241223,1
67-Weekday-3-2024_5-1111100,20241224,1
67-Weekday-3-2024_5-1111100,20241227,1
67-Weekday-3-2024_5-1111100,20241230,1
67-Weekday-3-2024_5-1111100,20250102,1
67-Weekday-3-2024_5-1111100,20250103,1
67-Weekday-3-2024_5-1111100,20241231,1
6-Holiday1-1-2024_5-0000001,20250101,1
6-Holiday2-1-2024_5-0000001,20241225,1
6-Holiday3-1-2024_5-0000001,20241226,1
6-Saturday-1-2024_4-0000010,20241207,1
6-Saturday-1-2024_4-0000010,20241214,1
6-Saturday-1-2024_4-0000010,20241221,1
6-Saturday-1-2024_5-0000010,20241228,1
6-Saturday-1-2024_5-0000010,20250104,1
6-Sunday-1-2024_4-0000001,20241208,1
6-Sunday-1-2024_4-0000001,20241215,1
6-Sunday-1-2024_4-0000001,20241222,1
6-Sunday-1-2024_5-0000001,20241229,1
6-Sunday-1-2024_5-0000001,20250105,1
6-Weekday-1-2024_4-1111100,20241202,1
6-Weekday-1-2024_4-1111100,20241203,1
6-Weekday-1-2024_4-1111100,20241204,1
6-Weekday-1-2024_4-1111100,20241205,1
6-Weekday-1-2024_4-1111100,20241206,1
6-Weekday-1-2024_4-1111100,20241209,1
6-Weekday-1-2024_4-1111100,20241210,1
6-Weekday-1-2024_4-1111100,20241211,1
6-Weekday-1-2024_4-1111100,20241212,1
6-Weekday-1-2024_4-1111100,20241213,1
6-Weekday-1-2024_4-1111100,20241216,1
6-Weekday-1-2024_4-1111100,20241217,1
6-Weekday-1-2024_4-1111100,20241218,1
6-Weekday-1-2024_4-1111100,20241219,1
6-Weekday-1-2024_4-1111100,20241220,1
6-Weekday-1-2024_5-1111100,20241223,1
6-Weekday-1-2024_5-1111100,20241224,1
6-Weekday-1-2024_5-1111100,20241227,1
6-Weekday-1-2024_5-1111100,20241230,1
6-Weekday-1-2024_5-1111100,20250102,1
6-Weekday-1-2024_5-1111100,20250103,1
6-Weekday-1-2024_5-1111100,20241231,1
76-Weekday-1-2024_4-1111100,20241202,1
76-Weekday-1-2024_4-1111100,20241203,1
76-Weekday-1-2024_4-1111100,20241204,1
76-Weekday-1-2024_4-1111100,20241205,1
76-Weekday-1-2024_4-1111100,20241206,1
76-Weekday-1-2024_4-1111100,20241209,1
76-Weekday-1-2024_4-1111100,20241210,1
76-Weekday-1-2024_4-1111100,20241211,1
76-Weekday-1-2024_4-1111100,20241212,1
76-Weekday-1-2024_4-1111100,20241213,1
76-Weekday-1-2024_4-1111100,20241216,1
76-Weekday-1-2024_4-1111100,20241217,1
76-Weekday-1-2024_4-1111100,20241218,1
76-Weekday-1-2024_4-1111100,20241219,1
76-Weekday-1-2024_4-1111100,20241220,1
76-Weekday-1-2024_5-1111100,20241223,1
76-Weekday-1-2024_5-1111100,20241224,1
76-Weekday-1-2024_5-1111100,20241227,1
76-Weekday-1-2024_5-1111100,20241230,1
76-Weekday-1-2024_5-1111100,20250102,1
76-Weekday-1-2024_5-1111100,20250103,1
76-Weekday-1-2024_5-1111100,20241231,1
77-Weekday-1-2024_4-1111100,20241202,1
77-Weekday-1-2024_4-1111100,20241203,1
77-Weekday-1-2024_4-1111100,20241204,1
77-Weekday-1-2024_4-1111100,20241205,1
77-Weekday-1-2024_4-1111100,20241206,1
77-Weekday-1-2024_4-1111100,20241209,1
77-Weekday-1-2024_4-1111100,20241210,1
77-Weekday-1-2024_4-1111100,20241211,1
77-Weekday-1-2024_4-1111100,20241212,1
77-Weekday-1-2024_4-1111100,20241213,1
77-Weekday-1-2024_4-1111100,20241216,1
77-Weekday-1-2024_4-1111100,20241217,1
77-Weekday-1-2024_4-1111100,20241218,1
77-Weekday-1-2024_4-1111100,20241219,1
77-Weekday-1-2024_4-1111100,20241220,1
77-Weekday-1-2024_5-1111100,20241223,1
77-Weekday-1-2024_5-1111100,20241224,1
77-Weekday-1-2024_5-1111100,20241227,1
77-Weekday-1-2024_5-1111100,20241230,1
77-Weekday-1-2024_5-1111100,20250102,1
77-Weekday-1-2024_5-1111100,20250103,1
77-Weekday-1-2024_5-1111100,20241231,1
78-Weekday-1-2024_4-1111100,20241202,1
78-Weekday-1-2024_4-1111100,20241203,1
78-Weekday-1-2024_4-1111100,20241204,1
78-Weekday-1-2024_4-1111100,20241205,1
78-Weekday-1-2024_4-1111100,20241206,1
78-Weekday-1-2024_4-1111100,20241209,1
78-Weekday-1-2024_4-1111100,20241210,1
78-Weekday-1-2024_4-1111100,20241211,1
78-Weekday-1-2024_4-1111100,20241212,1
78-Weekday-1-2024_4-1111100,20241213,1
78-Weekday-1-2024_4-1111100,20241216,1
78-Weekday-1-2024_4-1111100,20241217,1
78-Weekday-1-2024_4-1111100,20241218,1
78-Weekday-1-2024_4-1111100,20241219,1
78-Weekday-1-2024_4-1111100,20241220,1
78-Weekday-1-2024_5-1111100,20241223,1
78-Weekday-1-2024_5-1111100,20241224,1
78-Weekday-1-2024_5-1111100,20241227,1
78-Weekday-1-2024_5-1111100,20241230,1
78-Weekday-1-2024_5-1111100,20250102,1
78-Weekday-1-2024_5-1111100,20250103,1
78-Weekday-1-2024_5-1111100,20241231,1
7-Holiday1-1-2024_5-0000001,20250101,1
7-Holiday2-1-2024_5-0000001,20241225,1
7-Holiday3-1-2024_5-0000001,20241226,1
7-Saturday-1-2024_4-0000010,20241207,1
7-Saturday-1-2024_4-0000010,20241214,1
7-Saturday-1-2024_4-0000010,20241221,1
7-Saturday-1-2024_5-0000010,20241228,1
7-Saturday-1-2024_5-0000010,20250104,1
7-Sunday-1-2024_4-0000001,20241208,1
7-Sunday-1-2024_4-0000001,20241215,1
7-Sunday-1-2024_4-0000001,20241222,1
7-Sunday-1-2024_5-0000001,20241229,1
7-Sunday-1-2024_5-0000001,20250105,1
7-Weekday-1-2024_4-1111100,20241202,1
7-Weekday-1-2024_4-1111100,20241203,1
7-Weekday-1-2024_4-1111100,20241204,1
7-Weekday-1-2024_4-1111100,20241205,1
7-Weekday-1-2024_4-1111100,20241206,1
7-Weekday-1-2024_4-1111100,20241209,1
7-Weekday-1-2024_4-1111100,20241210,1
7-Weekday-1-2024_4-1111100,20241211,1
7-Weekday-1-2024_4-1111100,20241212,1
7-Weekday-1-2024_4-1111100,20241213,1
7-Weekday-1-2024_4-1111100,20241216,1
7-Weekday-1-2024_4-1111100,20241217,1
7-Weekday-1-2024_4-1111100,20241218,1
7-Weekday-1-2024_4-1111100,20241219,1
7-Weekday-1-2024_4-1111100,20241220,1
7-Weekday-1-2024_5-1111100,20241223,1
7-Weekday-1-2024_5-1111100,20241224,1
7-Weekday-1-2024_5-1111100,20241227,1
7-Weekday-1-2024_5-1111100,20241230,1
7-Weekday-1-2024_5-1111100,20250102,1
7-Weekday-1-2024_5-1111100,20250103,1
7-Weekday-2-2024_5-1111100,20241231,1
8-Holiday1-1-2024_5-0000001,20250101,1
8-Holiday2-1-2024_5-0000001,20241225,1
8-Holiday3-1-2024_5-0000001,20241226,1
8-Saturday-1-2024_4-0000010,20241207,1
8-Saturday-1-2024_4-0000010,20241214,1
8-Saturday-1-2024_4-0000010,20241221,1
8-Saturday-1-2024_5-0000010,20241228,1
8-Saturday-1-2024_5-0000010,20250104,1
8-Sunday-1-2024_4-0000001,20241208,1
8-Sunday-1-2024_4-0000001,20241215,1
8-Sunday-1-2024_4-0000001,20241222,1
8-Sunday-1-2024_5-0000001,20241229,1
8-Sunday-1-2024_5-0000001,20250105,1
8-Weekday-1-2024_4-1111100,20241202,1
8-Weekday-1-2024_4-1111100,20241203,1
8-Weekday-1-2024_4-1111100,20241204,1
8-Weekday-1-2024_4-1111100,20241205,1
8-Weekday-1-2024_4-1111100,20241206,1
8-Weekday-1-2024_4-1111100,20241209,1
8-Weekday-1-2024_4-1111100,20241210,1
8-Weekday-1-2024_4-1111100,20241211,1
8-Weekday-1-2024_4-1111100,20241212,1
8-Weekday-1-2024_4-1111100,20241213,1
8-Weekday-1-2024_4-1111100,20241216,1
8-Weekday-1-2024_4-1111100,20241217,1
8-Weekday-1-2024_4-1111100,20241218,1
8-Weekday-1-2024_4-1111100,20241219,1
8-Weekday-1-2024_4-1111100,20241220,1
8-Weekday-1-2024_5-1111100,20241223,1
8-Weekday-1-2024_5-1111100,20241224,1
8-Weekday-1-2024_5-1111100,20241227,1
8-Weekday-1-2024_5-1111100,20241230,1
8-Weekday-1-2024_5-1111100,20250102,1
8-Weekday-1-2024_5-1111100,20250103,1
8-Weekday-2-2024_5-1111100,20241231,1
91-Saturday-1-2024_4-0000010,20241207,1
91-Saturday-1-2024_4-0000010,20241214,1
91-Saturday-1-2024_4-0000010,20241221,1
91-Weekday-1-2024_4-0001100,20241205,1
91-Weekday-1-2024_4-0001100,20241206,1
91-Weekday-1-2024_4-0001100,20241212,1
91-Weekday-1-2024_4-0001100,20241213,1
91-Weekday-1-2024_4-0001100,20241219,1
91-Weekday-1-2024_4-0001100,20241220,1
9801-Weekday-1-2024_4-1111100,20241202,1
9801-Weekday-1-2024_4-1111100,20241203,1
9801-Weekday-1-2024_4-1111100,20241204,1
9801-Weekday-1-2024_4-1111100,20241205,1
9801-Weekday-1-2024_4-1111100,20241206,1
9801-Weekday-1-2024_4-1111100,20241209,1
9801-Weekday-1-2024_4-1111100,20241210,1
9801-Weekday-1-2024_4-1111100,20241211,1
9801-Weekday-1-2024_4-1111100,20241212,1
9801-Weekday-1-2024_4-1111100,20241213,1
9801-Weekday-1-2024_4-1111100,20241216,1
9801-Weekday-1-2024_4-1111100,20241217,1
9801-Weekday-1-2024_4-1111100,20241218,1
9801-Weekday-1-2024_4-1111100,20241219,1
9801-Weekday-1-2024_4-1111100,20241220,1
9851-Weekday-2-2024_4-1111100,20241202,1
9851-Weekday-2-2024_4-1111100,20241203,1
9851-Weekday-2-2024_4-1111100,20241204,1
9851-Weekday-2-2024_4-1111100,20241205,1
9851-Weekday-2-2024_4-1111100,20241206,1
9851-Weekday-2-2024_4-1111100,20241209,1
9851-Weekday-2-2024_4-1111100,20241210,1
9851-Weekday-2-2024_4-1111100,20241211,1
9851-Weekday-2-2024_4-1111100,20241212,1
9851-Weekday-2-2024_4-1111100,20241213,1
9851-Weekday-2-2024_4-1111100,20241216,1
9851-Weekday-2-2024_4-1111100,20241217,1
9851-Weekday-2-2024_4-1111100,20241218,1
9851-Weekday-2-2024_4-1111100,20241219,1
9851-Weekday-2-2024_4-1111100,20241220,1
9852-Weekday-1-2024_4-1111100,20241202,1
9852-Weekday-1-2024_4-1111100,20241203,1
9852-Weekday-1-2024_4-1111100,20241204,1
9852-Weekday-1-2024_4-1111100,20241205,1
9852-Weekday-1-2024_4-1111100,20241206,1
9852-Weekday-1-2024_4-1111100,20241209,1
9852-Weekday-1-2024_4-1111100,20241210,1
9852-Weekday-1-2024_4-1111100,20241211,1
9852-Weekday-1-2024_4-1111100,20241212,1
9852-Weekday-1-2024_4-1111100,20241213,1
9852-Weekday-1-2024_4-1111100,20241216,1
9852-Weekday-1-2024_4-1111100,20241217,1
9852-Weekday-1-2024_4-1111100,20241218,1
9852-Weekday-1-2024_4-1111100,20241219,1
9852-Weekday-1-2024_4-1111100,20241220,1
9-Holiday1-1-2024_5-0000001,20250101,1
9-Holiday3-1-2024_5-0000001,20241226,1
9-Saturday-1-2024_4-0000010,20241207,1
9-Saturday-1-2024_4-0000010,20241214,1
9-Saturday-1-2024_4-0000010,20241221,1
9-Saturday-1-2024_5-0000010,20241228,1
9-Saturday-1-2024_5-0000010,20250104,1
9-Sunday-1-2024_4-0000001,20241208,1
9-Sunday-1-2024_4-0000001,20241215,1
9-Sunday-1-2024_4-0000001,20241222,1
9-Sunday-1-2024_5-0000001,20241229,1
9-Sunday-1-2024_5-0000001,20250105,1
9-Weekday-2-2024_4-1111100,20241202,1
9-Weekday-2-2024_4-1111100,20241203,1
9-Weekday-2-2024_4-1111100,20241204,1
9-Weekday-2-2024_4-1111100,20241205,1
9-Weekday-2-2024_4-1111100,20241206,1
9-Weekday-2-2024_4-1111100,20241209,1
9-Weekday-2-2024_4-1111100,20241210,1
9-Weekday-2-2024_4-1111100,20241211,1
9-Weekday-2-2024_4-1111100,20241212,1
9-Weekday-2-2024_4-1111100,20241213,1
9-Weekday-2-2024_4-1111100,20241216,1
9-Weekday-2-2024_4-1111100,20241217,1
9-Weekday-2-2024_4-1111100,20241218,1
9-Weekday-2-2024_4-1111100,20241219,1
9-Weekday-2-2024_4-1111100,20241220,1
9-Weekday-2-2024_5-1111100,20241223,1
9-Weekday-2-2024_5-1111100,20241224,1
9-Weekday-2-2024_5-1111100,20241227,1
9-Weekday-2-2024_5-1111100,20241230,1
9-Weekday-2-2024_5-1111100,20250102,1
9-Weekday-2-2024_5-1111100,20250103,1
9-Weekday-2-2024_5-1111100,20241231,1
