route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
33,33-Weekday-1-2024_4-1111100,3584972,Sunrise Centre Station,1,370371,330018,1,1
33,33-Weekday-1-2024_4-1111100,3584973,Block Line Station,0,370463,330017,1,1
33,33-Weekday-1-2024_4-1111100,3584974,Sunrise Centre Station,1,370377,330018,1,1
33,33-Weekday-1-2024_4-1111100,3584975,Block Line Station,0,370375,330017,1,1
33,33-Weekday-1-2024_4-1111100,3584976,Block Line Station,0,370463,330017,1,1
33,33-Weekday-1-2024_4-1111100,3584977,Block Line Station,0,370371,330017,1,1
33,33-Weekday-1-2024_4-1111100,3584978,Block Line Station,0,370463,330017,1,1
33,33-Weekday-1-2024_4-1111100,3584979,Block Line Station,0,370376,330017,1,1
33,33-Weekday-1-2024_4-1111100,3584980,Sunrise Centre Station,1,370376,330018,1,1
33,33-Weekday-1-2024_4-1111100,3584981,Sunrise Centre Station,1,370463,330018,1,1
33,33-Weekday-1-2024_4-1111100,3584982,Sunrise Centre Station,1,370376,330018,1,1
33,33-Weekday-1-2024_4-1111100,3584983,Sunrise Centre Station,1,370463,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642597,Block Line Station,0,366386,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642598,Block Line Station,0,366387,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642599,Block Line Station,0,366381,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642600,Block Line Station,0,366381,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642601,Block Line Station,0,366385,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642602,Block Line Station,0,366387,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642603,Block Line Station,0,366387,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642604,Block Line Station,0,366388,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642605,Block Line Station,0,366445,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642606,Block Line Station,0,366385,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642607,Block Line Station,0,366386,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642608,Block Line Station,0,366381,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642609,Block Line Station,0,366387,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642610,Block Line Station,0,366386,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642611,Block Line Station,0,366385,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642612,Block Line Station,0,366473,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642613,Block Line Station,0,366381,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642614,Block Line Station,0,366387,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642615,Block Line Station,0,366386,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642616,Block Line Station,0,366385,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642617,Block Line Station,0,366473,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642618,Block Line Station,0,366381,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642619,Block Line Station,0,366387,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642620,Block Line Station,0,366385,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642621,Block Line Station,0,366390,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642622,Block Line Station,0,366386,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642623,Block Line Station,0,366381,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642624,Block Line Station,0,366387,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642625,Block Line Station,0,366473,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642626,Block Line Station,0,366385,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642627,Sunrise Centre Station,1,366386,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642628,Sunrise Centre Station,1,366381,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642629,Sunrise Centre Station,1,366387,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642630,Sunrise Centre Station,1,366388,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642631,Sunrise Centre Station,1,366445,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642632,Sunrise Centre Station,1,366385,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642633,Sunrise Centre Station,1,366386,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642634,Sunrise Centre Station,1,366381,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642635,Sunrise Centre Station,1,366387,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642636,Sunrise Centre Station,1,366386,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642637,Sunrise Centre Station,1,366385,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642638,Sunrise Centre Station,1,366473,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642639,Sunrise Centre Station,1,366381,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642640,Sunrise Centre Station,1,366387,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642641,Sunrise Centre Station,1,366386,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642642,Sunrise Centre Station,1,366385,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642643,Sunrise Centre Station,1,366473,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642644,Sunrise Centre Station,1,366381,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642645,Sunrise Centre Station,1,366387,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642646,Sunrise Centre Station,1,366473,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642647,Sunrise Centre Station,1,366385,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642648,Sunrise Centre Station,1,366390,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642649,Sunrise Centre Station,1,366386,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642650,Sunrise Centre Station,1,366381,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642651,Sunrise Centre Station,1,366387,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642652,Sunrise Centre Station,1,366473,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642653,Sunrise Centre Station,1,366385,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642654,Sunrise Centre Station,1,366381,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642655,Sunrise Centre Station,1,366387,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642656,Sunrise Centre Station,1,366385,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642657,Sunrise Centre Station,1,366381,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642658,Block Line Station,0,366473,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642659,Sunrise Centre Station,1,366387,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642660,Block Line Station,0,366385,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642661,Block Line Station,0,366473,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642662,Block Line Station,0,366381,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642663,Block Line Station,0,366473,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642664,Block Line Station,0,366386,330017,1,1
33,33-Weekday-1-2024_5-1111100,3642665,Sunrise Centre Station,1,366386,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642666,Sunrise Centre Station,1,366473,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642667,Sunrise Centre Station,1,366386,330018,1,1
33,33-Weekday-1-2024_5-1111100,3642668,Sunrise Centre Station,1,366473,330018,1,1
34,34-Weekday-1-2024_4-1111100,3584876,Victoria/Lackner,0,370459,340002,1,1
34,34-Weekday-1-2024_4-1111100,3584877,Victoria/Lackner,0,370460,340002,1,1
34,34-Weekday-1-2024_4-1111100,3584878,Victoria/Lackner,0,370461,340002,1,1
34,34-Weekday-1-2024_4-1111100,3584879,Victoria/Lackner,0,370462,340002,1,1
34,34-Weekday-1-2024_4-1111100,3584880,Victoria/Lackner,0,370463,340002,1,1
34,34-Weekday-1-2024_4-1111100,3584881,Victoria/Lackner,0,370460,340002,1,1
34,34-Weekday-1-2024_4-1111100,3584882,Victoria/Lackner,0,370458,340002,1,1
34,34-Weekday-1-2024_4-1111100,3584883,Victoria/Lackner,0,370447,340002,1,1
34,34-Weekday-1-2024_4-1111100,3584884,Victoria/Lackner,0,370534,340002,1,1
34,34-Weekday-1-2024_4-1111100,3584885,Victoria/Lackner,0,370464,340002,1,1
34,34-Weekday-1-2024_4-1111100,3584886,Victoria/Lackner,0,370458,340002,1,1
34,34-Weekday-1-2024_4-1111100,3584887,Victoria/Lackner,0,370464,340002,1,1
34,34-Weekday-1-2024_4-1111100,3584888,Victoria/Lackner,0,370460,340013,1,1
34,34-Weekday-1-2024_4-1111100,3584889,Victoria/Lackner,0,370460,340013,1,1
34,34-Weekday-1-2024_4-1111100,3584890,Victoria/Lackner,0,370463,340013,1,1
34,34-Weekday-1-2024_4-1111100,3584891,Victoria/Lackner,0,370462,340013,1,1
34,34-Weekday-1-2024_4-1111100,3584892,Central Station,1,370461,340003,1,1
34,34-Weekday-1-2024_4-1111100,3584893,Central Station,1,370460,340003,1,1
34,34-Weekday-1-2024_4-1111100,3584894,Central Station,1,370460,340003,1,1
34,34-Weekday-1-2024_4-1111100,3584895,Central Station,1,370463,340003,1,1
34,34-Weekday-1-2024_4-1111100,3584896,Central Station,1,370462,340003,1,1
34,34-Weekday-1-2024_4-1111100,3584897,Victoria/Lackner,0,370464,340013,1,1
34,34-Weekday-1-2024_4-1111100,3584898,Victoria/Lackner,0,370458,340013,1,1
34,34-Weekday-1-2024_4-1111100,3584899,Victoria/Lackner,0,370464,340013,1,1
34,34-Weekday-1-2024_4-1111100,3584900,Victoria/Lackner,0,370534,340013,1,1
34,34-Weekday-1-2024_4-1111100,3584901,Victoria/Lackner,0,370447,340013,1,1
34,34-Weekday-1-2024_4-1111100,3584902,Victoria/Lackner,0,370458,340013,1,1
34,34-Weekday-1-2024_4-1111100,3584903,Central Station,1,370458,340003,1,1
34,34-Weekday-1-2024_4-1111100,3584904,Central Station,1,370464,340003,1,1
34,34-Weekday-1-2024_4-1111100,3584905,Central Station,1,370534,340003,1,1
34,34-Weekday-1-2024_4-1111100,3584906,Central Station,1,370447,340003,1,1
34,34-Weekday-1-2024_4-1111100,3584907,Central Station,1,370458,340003,1,1
34,34-Weekday-1-2024_4-1111100,3584908,Central Station,1,370464,340003,1,1
34,34-Weekday-1-2024_4-1111100,3584909,Victoria/Lackner,0,370459,340013,1,1
34,34-Weekday-1-2024_4-1111100,3584910,Central Station,1,370459,340003,1,1
34,34-Weekday-1-2024_4-1111100,3584911,Victoria/Lackner,0,370461,340013,1,1
34,34-Weekday-1-2024_5-1111100,3642669,Victoria/Lackner,0,366513,340002,1,1
34,34-Weekday-1-2024_5-1111100,3642670,Victoria/Lackner,0,366470,340002,1,1
34,34-Weekday-1-2024_5-1111100,3642671,Victoria/Lackner,0,366471,340002,1,1
34,34-Weekday-1-2024_5-1111100,3642672,Victoria/Lackner,0,366472,340002,1,1
34,34-Weekday-1-2024_5-1111100,3642673,Victoria/Lackner,0,366473,340002,1,1
34,34-Weekday-1-2024_5-1111100,3642674,Victoria/Lackner,0,366470,340002,1,1
34,34-Weekday-1-2024_5-1111100,3642675,Victoria/Lackner,0,366468,340002,1,1
34,34-Weekday-1-2024_5-1111100,3642676,Victoria/Lackner,0,366457,340002,1,1
34,34-Weekday-1-2024_5-1111100,3642677,Victoria/Lackner,0,366544,340002,1,1
34,34-Weekday-1-2024_5-1111100,3642678,Victoria/Lackner,0,366474,340002,1,1
34,34-Weekday-1-2024_5-1111100,3642679,Victoria/Lackner,0,366468,340002,1,1
34,34-Weekday-1-2024_5-1111100,3642680,Victoria/Lackner,0,366474,340002,1,1
34,34-Weekday-1-2024_5-1111100,3642681,Victoria/Lackner,0,366470,340013,1,1
34,34-Weekday-1-2024_5-1111100,3642682,Victoria/Lackner,0,366470,340013,1,1
34,34-Weekday-1-2024_5-1111100,3642683,Victoria/Lackner,0,366473,340013,1,1
34,34-Weekday-1-2024_5-1111100,3642684,Victoria/Lackner,0,366472,340013,1,1
34,34-Weekday-1-2024_5-1111100,3642685,Central Station,1,366471,340003,1,1
34,34-Weekday-1-2024_5-1111100,3642686,Central Station,1,366470,340003,1,1
34,34-Weekday-1-2024_5-1111100,3642687,Central Station,1,366470,340003,1,1
34,34-Weekday-1-2024_5-1111100,3642688,Central Station,1,366473,340003,1,1
34,34-Weekday-1-2024_5-1111100,3642689,Central Station,1,366472,340003,1,1
34,34-Weekday-1-2024_5-1111100,3642690,Victoria/Lackner,0,366474,340013,1,1
34,34-Weekday-1-2024_5-1111100,3642691,Victoria/Lackner,0,366468,340013,1,1
34,34-Weekday-1-2024_5-1111100,3642692,Victoria/Lackner,0,366474,340013,1,1
34,34-Weekday-1-2024_5-1111100,3642693,Victoria/Lackner,0,366544,340013,1,1
34,34-Weekday-1-2024_5-1111100,3642694,Victoria/Lackner,0,366457,340013,1,1
34,34-Weekday-1-2024_5-1111100,3642695,Victoria/Lackner,0,366468,340013,1,1
34,34-Weekday-1-2024_5-1111100,3642696,Central Station,1,366468,340003,1,1
34,34-Weekday-1-2024_5-1111100,3642697,Central Station,1,366474,340003,1,1
34,34-Weekday-1-2024_5-1111100,3642698,Central Station,1,366544,340003,1,1
34,34-Weekday-1-2024_5-1111100,3642699,Central Station,1,366457,340003,1,1
34,34-Weekday-1-2024_5-1111100,3642700,Central Station,1,366468,340003,1,1
34,34-Weekday-1-2024_5-1111100,3642701,Central Station,1,366474,340003,1,1
34,34-Weekday-1-2024_5-1111100,3642702,Victoria/Lackner,0,366513,340013,1,1
34,34-Weekday-1-2024_5-1111100,3642703,Central Station,1,366513,340003,1,1
34,34-Weekday-1-2024_5-1111100,3642704,Victoria/Lackner,0,366471,340013,1,1
35,35-Weekday-1-2024_4-1111100,3587223,Sunrise Centre Station,1,370460,350007,1,1
35,35-Weekday-1-2024_4-1111100,3587224,Sunrise Centre Station,1,370461,350007,1,1
35,35-Weekday-1-2024_4-1111100,3587225,Sunrise Centre Station,1,370462,350007,1,1
35,35-Weekday-1-2024_4-1111100,3587226,Sunrise Centre Station,1,370463,350007,1,1
35,35-Weekday-1-2024_4-1111100,3587227,Sunrise Centre Station,1,370460,350007,1,1
35,35-Weekday-1-2024_4-1111100,3587228,Sunrise Centre Station,1,370534,350007,1,1
35,35-Weekday-1-2024_4-1111100,3587229,Sunrise Centre Station,1,370464,350007,1,1
35,35-Weekday-1-2024_4-1111100,3587230,Sunrise Centre Station,1,370458,350007,1,1
35,35-Weekday-1-2024_4-1111100,3587231,Sunrise Centre Station,1,370447,350007,1,1
35,35-Weekday-1-2024_4-1111100,3587232,Sunrise Centre Station,1,370534,350007,1,1
35,35-Weekday-1-2024_4-1111100,3587233,Sunrise Centre Station,1,370464,350007,1,1
35,35-Weekday-1-2024_4-1111100,3587234,Sunrise Centre Station,1,370458,350007,1,1
35,35-Weekday-1-2024_4-1111100,3587235,Sunrise Centre Station,1,370459,350007,1,1
35,35-Weekday-1-2024_4-1111100,3587236,Central Station,0,370460,350001,1,1
35,35-Weekday-1-2024_4-1111100,3587237,Central Station,0,370461,350001,1,1
35,35-Weekday-1-2024_4-1111100,3587238,Central Station,0,370458,350001,1,1
35,35-Weekday-1-2024_4-1111100,3587239,Central Station,0,370462,350001,1,1
35,35-Weekday-1-2024_4-1111100,3587240,Central Station,0,370463,350001,1,1
35,35-Weekday-1-2024_4-1111100,3587241,Central Station,0,370460,350001,1,1
35,35-Weekday-1-2024_4-1111100,3587242,Central Station,0,370464,350001,1,1
35,35-Weekday-1-2024_4-1111100,3587243,Central Station,0,370458,350001,1,1
35,35-Weekday-1-2024_4-1111100,3587244,Central Station,0,370447,350001,1,1
35,35-Weekday-1-2024_4-1111100,3587245,Central Station,0,370534,350001,1,1
35,35-Weekday-1-2024_4-1111100,3587246,Central Station,0,370464,350001,1,1
35,35-Weekday-1-2024_4-1111100,3587247,Central Station,0,370459,350001,1,1
35,35-Weekday-1-2024_5-1111100,3640516,Sunrise Centre Station,1,366470,350002,1,1
35,35-Weekday-1-2024_5-1111100,3640517,Sunrise Centre Station,1,366471,350002,1,1
35,35-Weekday-1-2024_5-1111100,3640518,Sunrise Centre Station,1,366472,350002,1,1
35,35-Weekday-1-2024_5-1111100,3640519,Sunrise Centre Station,1,366473,350002,1,1
35,35-Weekday-1-2024_5-1111100,3640520,Sunrise Centre Station,1,366470,350002,1,1
35,35-Weekday-1-2024_5-1111100,3640521,Sunrise Centre Station,1,366544,350002,1,1
35,35-Weekday-1-2024_5-1111100,3640522,Sunrise Centre Station,1,366474,350002,1,1
35,35-Weekday-1-2024_5-1111100,3640523,Sunrise Centre Station,1,366468,350002,1,1
35,35-Weekday-1-2024_5-1111100,3640524,Sunrise Centre Station,1,366457,350002,1,1
35,35-Weekday-1-2024_5-1111100,3640525,Sunrise Centre Station,1,366544,350002,1,1
35,35-Weekday-1-2024_5-1111100,3640526,Sunrise Centre Station,1,366474,350002,1,1
35,35-Weekday-1-2024_5-1111100,3640527,Sunrise Centre Station,1,366468,350002,1,1
35,35-Weekday-1-2024_5-1111100,3640528,Sunrise Centre Station,1,366513,350002,1,1
35,35-Weekday-1-2024_5-1111100,3640529,Central Station,0,366470,350001,1,1
35,35-Weekday-1-2024_5-1111100,3640530,Central Station,0,366471,350001,1,1
35,35-Weekday-1-2024_5-1111100,3640531,Central Station,0,366468,350001,1,1
35,35-Weekday-1-2024_5-1111100,3640532,Central Station,0,366472,350001,1,1
35,35-Weekday-1-2024_5-1111100,3640533,Central Station,0,366473,350001,1,1
35,35-Weekday-1-2024_5-1111100,3640534,Central Station,0,366470,350001,1,1
35,35-Weekday-1-2024_5-1111100,3640535,Central Station,0,366474,350001,1,1
35,35-Weekday-1-2024_5-1111100,3640536,Central Station,0,366468,350001,1,1
35,35-Weekday-1-2024_5-1111100,3640537,Central Station,0,366457,350001,1,1
35,35-Weekday-1-2024_5-1111100,3640538,Central Station,0,366544,350001,1,1
35,35-Weekday-1-2024_5-1111100,3640539,Central Station,0,366474,350001,1,1
35,35-Weekday-1-2024_5-1111100,3640540,Central Station,0,366513,350001,1,1
36,36-Saturday-2-2024_4-0000010,3591181,Robert Ferrie/Forest Creek,1,362274,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591182,Robert Ferrie/Forest Creek,1,362281,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591183,Robert Ferrie/Forest Creek,1,362262,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591184,Robert Ferrie/Forest Creek,1,362260,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591185,Robert Ferrie/Forest Creek,1,362261,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591186,Robert Ferrie/Forest Creek,1,362274,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591187,Robert Ferrie/Forest Creek,1,362281,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591188,Robert Ferrie/Forest Creek,1,362262,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591189,Robert Ferrie/Forest Creek,1,362260,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591190,Robert Ferrie/Forest Creek,1,362261,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591191,Robert Ferrie/Forest Creek,1,362274,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591192,Robert Ferrie/Forest Creek,1,362281,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591193,Robert Ferrie/Forest Creek,1,362260,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591194,Robert Ferrie/Forest Creek,1,362261,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591195,Robert Ferrie/Forest Creek,1,362274,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591196,Robert Ferrie/Forest Creek,1,362281,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591197,Robert Ferrie/Forest Creek,1,362262,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591198,Robert Ferrie/Forest Creek,1,362260,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591199,Robert Ferrie/Forest Creek,1,362261,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591200,Robert Ferrie/Forest Creek,1,362274,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591201,Robert Ferrie/Forest Creek,1,362281,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591202,Robert Ferrie/Forest Creek,1,362262,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591203,Robert Ferrie/Forest Creek,1,362260,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591204,Robert Ferrie/Forest Creek,1,362261,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591205,Conestoga College,0,362274,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591206,Conestoga College,0,362281,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591207,Conestoga College,0,362262,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591208,Conestoga College,0,362260,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591209,Conestoga College,0,362261,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591210,Conestoga College,0,362274,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591211,Conestoga College,0,362281,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591212,Conestoga College,0,362262,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591213,Conestoga College,0,362260,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591214,Conestoga College,0,362261,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591215,Conestoga College,0,362274,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591216,Conestoga College,0,362281,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591217,Conestoga College,0,362260,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591218,Conestoga College,0,362261,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591219,Conestoga College,0,362274,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591220,Conestoga College,0,362281,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591221,Conestoga College,0,362262,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591222,Conestoga College,0,362260,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591223,Conestoga College,0,362261,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591224,Conestoga College,0,362274,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591225,Conestoga College,0,362281,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591226,Conestoga College,0,362262,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591227,Conestoga College,0,362260,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591228,Conestoga College,0,362261,360017,1,1
36,36-Saturday-2-2024_4-0000010,3591229,Robert Ferrie/Forest Creek,1,362280,360003,1,1
36,36-Saturday-2-2024_4-0000010,3591230,Conestoga College,0,362280,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649601,Robert Ferrie/Forest Creek,1,367184,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649602,Robert Ferrie/Forest Creek,1,367191,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649603,Robert Ferrie/Forest Creek,1,367179,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649604,Robert Ferrie/Forest Creek,1,367177,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649605,Robert Ferrie/Forest Creek,1,367178,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649606,Robert Ferrie/Forest Creek,1,367184,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649607,Robert Ferrie/Forest Creek,1,367191,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649608,Robert Ferrie/Forest Creek,1,367179,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649609,Robert Ferrie/Forest Creek,1,367177,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649610,Robert Ferrie/Forest Creek,1,367178,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649611,Robert Ferrie/Forest Creek,1,367184,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649612,Robert Ferrie/Forest Creek,1,367191,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649613,Robert Ferrie/Forest Creek,1,367177,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649614,Robert Ferrie/Forest Creek,1,367178,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649615,Robert Ferrie/Forest Creek,1,367184,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649616,Robert Ferrie/Forest Creek,1,367191,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649617,Robert Ferrie/Forest Creek,1,367179,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649618,Robert Ferrie/Forest Creek,1,367177,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649619,Robert Ferrie/Forest Creek,1,367178,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649620,Robert Ferrie/Forest Creek,1,367184,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649621,Robert Ferrie/Forest Creek,1,367191,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649622,Robert Ferrie/Forest Creek,1,367179,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649623,Robert Ferrie/Forest Creek,1,367177,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649624,Robert Ferrie/Forest Creek,1,367178,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649625,Conestoga College,0,367184,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649626,Conestoga College,0,367191,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649627,Conestoga College,0,367179,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649628,Conestoga College,0,367177,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649629,Conestoga College,0,367178,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649630,Conestoga College,0,367184,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649631,Conestoga College,0,367191,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649632,Conestoga College,0,367179,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649633,Conestoga College,0,367177,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649634,Conestoga College,0,367178,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649635,Conestoga College,0,367184,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649636,Conestoga College,0,367191,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649637,Conestoga College,0,367177,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649638,Conestoga College,0,367178,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649639,Conestoga College,0,367184,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649640,Conestoga College,0,367191,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649641,Conestoga College,0,367179,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649642,Conestoga College,0,367177,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649643,Conestoga College,0,367178,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649644,Conestoga College,0,367184,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649645,Conestoga College,0,367191,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649646,Conestoga College,0,367179,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649647,Conestoga College,0,367177,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649648,Conestoga College,0,367178,360017,1,1
36,36-Saturday-2-2024_5-0000010,3649649,Robert Ferrie/Forest Creek,1,367190,360003,1,1
36,36-Saturday-2-2024_5-0000010,3649650,Conestoga College,0,367190,360017,1,1
